edge_id,point_id_left,point_id_right,kBT_left,J_A_left,kBT_right,J_A_right,z2_left,z2_right,topology_left,topology_right,z2_change_candidate,p0_sign_change_candidate,ppi_sign_change_candidate,edge_length_norm,bulk_gap_min,pfaffian_margin_min,mid_kBT,mid_J_A
1405,611,4568,0.3126666666666667,0.0265,0.3103333333333333,0.0265,0,0,trivial,trivial,False,False,False,0.004201680672269115,0.5243567309869768,0.48392854286495146,0.3115,0.0265
1406,612,6208,0.5086666666666667,0.0795,0.504,0.0795,0,0,trivial,trivial,False,False,False,0.008403361344537896,0.29369783323371723,0.29699056014250264,0.5063333333333333,0.0795
1407,612,6727,0.5086666666666667,0.0795,0.511,0.0795,0,0,trivial,trivial,False,False,False,0.004201680672268782,0.2868474051956094,0.29268462390094224,0.5098333333333334,0.0795
1408,612,7141,0.5086666666666667,0.0795,0.5086666666666667,0.072875,0,0,trivial,trivial,False,False,False,0.004115226337448562,0.29369783323371723,0.29699056014250264,0.5086666666666667,0.07618749999999999
1409,612,7370,0.5086666666666667,0.0795,0.5086666666666667,0.086125,0,0,trivial,trivial,False,False,False,0.004115226337448555,0.29040470301066573,0.2953798768380081,0.5086666666666667,0.0828125
1410,613,2124,0.1936666666666666,0.125875,0.196,0.106,0,0,trivial,trivial,False,False,False,0.013041085489620555,0.45388255122785254,0.43478816490106853,0.1948333333333333,0.1159375
1411,613,2250,0.1936666666666666,0.125875,0.189,0.112625,0,0,trivial,trivial,False,False,False,0.011762518145388385,0.45388255122785254,0.4346950937068563,0.1913333333333333,0.11925
1412,613,2289,0.1936666666666666,0.125875,0.1866666666666666,0.139125,0,0,trivial,trivial,False,False,False,0.015054150108165668,0.4438665787047125,0.427533907465068,0.1901666666666666,0.1325
1413,614,1016,0.0956666666666666,0.7685000000000001,0.098,0.7618750000000001,1,1,topological,topological,False,False,False,0.005881259072694342,0.1022634142694575,0.23141844142953977,0.0968333333333333,0.7651875000000001
1414,614,1783,0.0956666666666666,0.7685000000000001,0.1003333333333333,0.7751250000000001,1,1,topological,topological,False,False,False,0.009356899577066322,0.09457840380650177,0.23900328959383857,0.09799999999999995,0.7718125
1415,614,1998,0.0956666666666666,0.7685000000000001,0.0933333333333333,0.788375,1,1,topological,topological,False,False,False,0.013041085489620489,0.09793539020951537,0.23900328959383857,0.09449999999999995,0.7784375000000001
1416,614,4640,0.0956666666666666,0.7685000000000001,0.098,0.7685000000000001,1,1,topological,topological,False,False,False,0.004201680672269059,0.09991302555362148,0.23900328959383857,0.0968333333333333,0.7685000000000001
1417,614,7168,0.0956666666666666,0.7685000000000001,0.0933333333333333,0.7552500000000001,1,1,topological,topological,False,False,False,0.009240912925974253,0.1022634142694575,0.22268700528377056,0.09449999999999995,0.7618750000000001
1418,614,7206,0.0956666666666666,0.7685000000000001,0.0886666666666666,0.7552500000000001,1,1,topological,topological,False,False,False,0.015054150108165623,0.1022634142694575,0.22217262100811802,0.09216666666666659,0.7618750000000001
1419,614,7268,0.0956666666666666,0.7685000000000001,0.0863333333333333,0.7618750000000001,1,1,topological,topological,False,False,False,0.01730320823881851,0.1022634142694575,0.22985155349126263,0.09099999999999994,0.7651875000000001
1420,615,1056,0.3383333333333334,0.5631250000000001,0.3336666666666666,0.5763750000000001,0,0,trivial,trivial,False,False,False,0.011762518145388604,0.0434399785802005,0.05242825564316439,0.33599999999999997,0.5697500000000001
1421,615,1627,0.3383333333333334,0.5631250000000001,0.343,0.5830000000000001,0,0,trivial,trivial,False,False,False,0.014934265035907964,0.025872619969297277,0.03303882011709727,0.3406666666666667,0.5730625
1422,615,6120,0.3383333333333334,0.5631250000000001,0.3383333333333334,0.53,0,0,trivial,trivial,False,False,False,0.02057613168724287,0.060093141626602016,0.0709511141277023,0.3383333333333334,0.5465625000000001
1423,615,6288,0.3383333333333334,0.5631250000000001,0.329,0.549875,0,0,trivial,trivial,False,False,False,0.018713799154132592,0.060093141626602016,0.0709511141277023,0.33366666666666667,0.5565
1424,615,6660,0.3383333333333334,0.5631250000000001,0.343,0.5565000000000001,0,0,trivial,trivial,False,False,False,0.009356899577066246,0.060093141626602016,0.0709511141277023,0.3406666666666667,0.5598125
1425,616,715,0.0093333333333333,1.503875,0.021,1.490625,1,1,topological,topological,False,False,False,0.022563097372184468,0.028905609944231296,0.32297261192169613,0.015166666666666651,1.4972500000000002
1426,616,1303,0.0093333333333333,1.503875,0.014,1.5105000000000002,1,1,topological,topological,False,False,False,0.009356899577066305,0.028905609944231296,0.319553989413898,0.01166666666666665,1.5071875000000001
1427,616,4274,0.0093333333333333,1.503875,0.0046666666666666,1.4707500000000002,1,1,topological,topological,False,False,False,0.022225968530024214,0.027437486789072624,0.32297261192169613,0.00699999999999995,1.4873125000000003
1428,616,5642,0.0093333333333333,1.503875,0.0093333333333333,1.517125,1,1,topological,topological,False,False,False,0.008230452674897082,0.028151030316972966,0.3163146773538764,0.0093333333333333,1.5105
1429,616,6583,0.0093333333333333,1.503875,0.007,1.5105000000000002,1,1,topological,topological,False,False,False,0.005881259072694188,0.026634119502493593,0.31974049805004656,0.00816666666666665,1.5071875000000001
1430,616,7084,0.0093333333333333,1.503875,0.0046666666666666,1.4972500000000002,1,1,topological,topological,False,False,False,0.0093568995770663,0.02597897907891941,0.32297261192169613,0.00699999999999995,1.5005625
1431,618,2274,0.4923333333333334,0.0795,0.4946666666666667,0.072875,0,0,trivial,trivial,False,False,False,0.005881259072694237,0.3335447278991686,0.3232218092185036,0.49350000000000005,0.07618749999999999
1432,618,2727,0.4923333333333334,0.0795,0.49,0.0795,0,0,trivial,trivial,False,False,False,0.004201680672269004,0.3359920648693379,0.3256977202377525,0.4911666666666667,0.0795
1433,618,4661,0.4923333333333334,0.0795,0.49,0.086125,0,0,trivial,trivial,False,False,False,0.005881259072694311,0.3359920648693379,0.3256977202377525,0.4911666666666667,0.0828125
1434,618,5542,0.4923333333333334,0.0795,0.4946666666666667,0.086125,0,0,trivial,trivial,False,False,False,0.005881259072694232,0.32728140315400156,0.32014870100322373,0.49350000000000005,0.0828125
1435,618,7160,0.4923333333333334,0.0795,0.4923333333333334,0.09275,0,0,trivial,trivial,False,False,False,0.008230452674897117,0.32943478180013763,0.3223362396597492,0.4923333333333334,0.08612500000000001
1436,618,7397,0.4923333333333334,0.0795,0.4923333333333334,0.072875,0,0,trivial,trivial,False,False,False,0.004115226337448562,0.3359920648693379,0.3256977202377525,0.4923333333333334,0.07618749999999999
1437,619,1434,0.0536666666666666,1.2720000000000002,0.0513333333333333,1.265375,1,1,topological,topological,False,False,False,0.005881259072694349,0.04311781464368222,0.4398762652361539,0.05249999999999995,1.2686875
1438,619,1654,0.0536666666666666,1.2720000000000002,0.056,1.278625,1,1,topological,topological,False,False,False,0.0058812590726941665,0.03782142405361833,0.43747842952555743,0.0548333333333333,1.2753125
1439,619,5925,0.0536666666666666,1.2720000000000002,0.0536666666666666,1.265375,1,1,topological,topological,False,False,False,0.004115226337448763,0.04311781464368222,0.4398762652361539,0.0536666666666666,1.2686875
1440,619,6306,0.0536666666666666,1.2720000000000002,0.0536666666666666,1.278625,1,1,topological,topological,False,False,False,0.004115226337448319,0.04164815785527081,0.43706055894377077,0.0536666666666666,1.2753125
1441,619,6932,0.0536666666666666,1.2720000000000002,0.0513333333333333,1.278625,1,1,topological,topological,False,False,False,0.005881259072694037,0.04311781464368222,0.43668810877362063,0.05249999999999995,1.2753125
1442,619,7352,0.0536666666666666,1.2720000000000002,0.056,1.265375,1,1,topological,topological,False,False,False,0.005881259072694477,0.04117470343042046,0.4398762652361539,0.0548333333333333,1.2686875
1443,620,963,0.4433333333333333,0.165625,0.4456666666666667,0.1855,0,0,trivial,trivial,False,False,False,0.013041085489620541,0.35861634638335066,0.35441867729766297,0.4445,0.1755625
1444,620,1753,0.4433333333333333,0.165625,0.4363333333333333,0.159,0,0,trivial,trivial,False,False,False,0.013259795324736156,0.37537864756493367,0.3669854769753096,0.4398333333333333,0.1623125
1445,620,2103,0.4433333333333333,0.165625,0.4433333333333333,0.159,0,0,trivial,trivial,False,False,False,0.004115226337448555,0.37537864756493367,0.3669854769753096,0.4433333333333333,0.1623125
1446,620,2321,0.4433333333333333,0.165625,0.4433333333333333,0.192125,0,0,trivial,trivial,False,False,False,0.016460905349794233,0.35722376908615966,0.3538978888615019,0.4433333333333333,0.178875
1447,620,2703,0.4433333333333333,0.165625,0.4526666666666667,0.165625,0,0,trivial,trivial,False,False,False,0.016806722689075793,0.3616471310316767,0.3549681445782875,0.448,0.165625
1448,620,3054,0.4433333333333333,0.165625,0.448,0.152375,0,0,trivial,trivial,False,False,False,0.011762518145388545,0.37537864756493367,0.3669202494711749,0.44566666666666666,0.159
1449,622,682,0.413,0.523375,0.4176666666666667,0.51675,0,0,trivial,trivial,False,False,False,0.009356899577066322,0.028857576945341714,0.05352421127642332,0.41533333333333333,0.5200625000000001
1450,622,754,0.413,0.523375,0.4106666666666667,0.523375,0,0,trivial,trivial,False,False,False,0.004201680672268782,0.028857576945341714,0.05352421127642332,0.41183333333333333,0.523375
1451,622,1978,0.413,0.523375,0.413,0.536625,0,0,trivial,trivial,False,False,False,0.008230452674897082,0.008854550244883743,0.03222808538374847,0.413,0.53
1452,622,2723,0.413,0.523375,0.4153333333333334,0.536625,0,0,trivial,trivial,False,False,False,0.00924091292597438,0.004675226746364493,0.028973042611472405,0.4141666666666667,0.53
1453,622,3491,0.413,0.523375,0.4176666666666667,0.523375,0,0,trivial,trivial,False,False,False,0.008403361344537896,0.020090780689539494,0.047013432851605086,0.41533333333333333,0.523375
1454,622,4990,0.413,0.523375,0.4176666666666667,0.53,0,0,trivial,trivial,False,False,False,0.009356899577066322,0.009955924968355848,0.03642691399870257,0.41533333333333333,0.5266875
1455,622,5126,0.413,0.523375,0.413,0.510125,0,0,trivial,trivial,False,False,False,0.008230452674897137,0.028857576945341714,0.05352421127642332,0.413,0.51675
1456,623,1625,0.4316666666666667,0.390875,0.4246666666666667,0.404125,0,0,trivial,trivial,False,False,False,0.015054150108165628,0.1792555991022223,0.20008896033356222,0.4281666666666667,0.39749999999999996
1457,623,1661,0.4316666666666667,0.390875,0.42,0.364375,0,0,trivial,trivial,False,False,False,0.026689219110491748,0.18432810561320906,0.20589360061812412,0.42583333333333334,0.377625
1458,623,1676,0.4316666666666667,0.390875,0.434,0.371,0,0,trivial,trivial,False,False,False,0.013041085489620506,0.18432810561320906,0.20589360061812412,0.43283333333333335,0.3809375
1459,623,4147,0.4316666666666667,0.390875,0.441,0.404125,0,0,trivial,trivial,False,False,False,0.018713799154132467,0.15086006985582723,0.17757999584943673,0.43633333333333335,0.39749999999999996
1460,623,5272,0.4316666666666667,0.390875,0.4386666666666667,0.41075,0,0,trivial,trivial,False,False,False,0.017643777218082787,0.14651321772806486,0.17304075668101276,0.4351666666666667,0.4008125
1461,623,5430,0.4316666666666667,0.390875,0.4293333333333333,0.417375,0,0,trivial,trivial,False,False,False,0.016988688160261337,0.1546802012075258,0.17818926859040432,0.4305,0.40412499999999996
1462,623,5508,0.4316666666666667,0.390875,0.434,0.41075,0,0,trivial,trivial,False,False,False,0.013041085489620506,0.1552006876279735,0.17971465265736447,0.43283333333333335,0.4008125
1463,624,820,0.0303333333333333,1.0865,0.042,1.079875,1,1,topological,topological,False,False,False,0.021407664505998444,0.07183630867293404,0.4935179665239458,0.03616666666666665,1.0831875
1464,624,890,0.0303333333333333,1.0865,0.0373333333333333,1.119625,1,1,topological,topological,False,False,False,0.02413015290992217,0.07120236705093493,0.48754911782054083,0.0338333333333333,1.1030625
1465,625,859,0.0116666666666666,1.5635,0.0116666666666666,1.5568750000000002,1,1,topological,topological,False,False,False,0.004115226337448319,0.026806844990831018,0.2935902482008602,0.0116666666666666,1.5601875
1466,625,1762,0.0116666666666666,1.5635,0.014,1.5568750000000002,1,1,topological,topological,False,False,False,0.005881259072694164,0.026806844990831018,0.2935902482008602,0.0128333333333333,1.5601875
1467,625,2522,0.0116666666666666,1.5635,0.0116666666666666,1.57675,1,1,topological,topological,False,False,False,0.008230452674897304,0.025948837860988873,0.28732699469010414,0.0116666666666666,1.570125
1468,625,4579,0.0116666666666666,1.5635,0.014,1.5701250000000002,1,1,topological,topological,False,False,False,0.005881259072694474,0.026806844990831018,0.2904370547867147,0.0128333333333333,1.5668125000000002
1469,625,7085,0.0116666666666666,1.5635,0.007,1.5701250000000002,1,1,topological,topological,False,False,False,0.009356899577066237,0.023465498570166787,0.29052786908714884,0.0093333333333333,1.5668125000000002
1470,626,847,0.0093333333333333,1.6098750000000002,0.014,1.6297500000000005,1,1,topological,topological,False,False,False,0.0149342650359082,0.022988042515000997,0.2632038970095175,0.01166666666666665,1.6198125000000003
1471,626,3180,0.0093333333333333,1.6098750000000002,0.014,1.6098750000000002,1,1,topological,topological,False,False,False,0.008403361344537879,0.023038333249840302,0.2720418482212827,0.01166666666666665,1.6098750000000002
1472,626,4023,0.0093333333333333,1.6098750000000002,0.0116666666666666,1.6165000000000005,1,1,topological,topological,False,False,False,0.005881259072694349,0.023038333249840302,0.2690644361255191,0.01049999999999995,1.6131875000000004
1473,626,4845,0.0093333333333333,1.6098750000000002,0.0,1.517125,1,1,topological,topological,False,False,False,0.06001452439201557,0.023038333249840302,0.2720640328973531,0.00466666666666665,1.5635000000000001
1474,626,6860,0.0093333333333333,1.6098750000000002,0.0093333333333333,1.60325,1,1,topological,topological,False,False,False,0.004115226337448652,0.023038333249840302,0.2720640328973531,0.0093333333333333,1.6065625000000001
1475,626,7085,0.0093333333333333,1.6098750000000002,0.007,1.5701250000000002,1,1,topological,topological,False,False,False,0.025046302752606178,0.023038333249840302,0.2720640328973531,0.00816666666666665,1.5900000000000003
1476,626,7330,0.0093333333333333,1.6098750000000002,0.014,1.60325,1,1,topological,topological,False,False,False,0.009356899577066353,0.023038333249840302,0.2720640328973531,0.01166666666666665,1.6065625000000001
1477,627,1040,0.098,0.947375,0.0933333333333333,0.954,1,1,topological,topological,False,False,False,0.009356899577066322,0.02638780961628198,0.45101592889280484,0.09566666666666665,0.9506874999999999
1478,627,1092,0.098,0.947375,0.2146666666666666,0.6823750000000001,1,1,topological,topological,False,False,False,0.2668921911049171,0.0019791527777134545,0.1209189334592719,0.1563333333333333,0.814875
1479,627,2758,0.098,0.947375,0.0956666666666666,0.96725,1,1,topological,topological,False,False,False,0.013041085489620614,0.02638780961628198,0.45101592889280484,0.0968333333333333,0.9573125
1480,627,2933,0.098,0.947375,0.1983333333333333,0.6890000000000001,1,1,topological,topological,False,False,False,0.2416624449698984,0.00016376781426613444,0.13566220892164405,0.14816666666666667,0.8181875000000001
1481,627,3296,0.098,0.947375,0.1003333333333333,0.9275,1,1,topological,topological,False,False,False,0.013041085489620437,0.025570444469530086,0.4293707496955933,0.09916666666666665,0.9374374999999999
1482,627,3936,0.098,0.947375,0.098,0.94075,1,1,topological,topological,False,False,False,0.004115226337448541,0.02638780961628198,0.44341910344307667,0.098,0.9440625
1483,627,4652,0.098,0.947375,0.0956666666666666,0.960625,1,1,topological,topological,False,False,False,0.009240912925974454,0.02638780961628198,0.45101592889280484,0.0968333333333333,0.954
1484,627,5551,0.098,0.947375,0.0933333333333333,0.99375,1,1,topological,topological,False,False,False,0.03000726219600787,0.02464614450027529,0.45101592889280484,0.09566666666666665,0.9705625
1485,627,6486,0.098,0.947375,0.0933333333333333,0.947375,1,1,topological,topological,False,False,False,0.008403361344537896,0.02638780961628198,0.4485666107388182,0.09566666666666665,0.947375
1486,628,666,0.007,0.6625000000000001,0.0023333333333333,0.6757500000000001,1,1,topological,topological,False,False,False,0.011762518145388548,0.06346599764840707,0.1256508494301438,0.004666666666666651,0.6691250000000001
1487,628,872,0.007,0.6625000000000001,0.0093333333333333,0.6691250000000001,1,1,topological,topological,False,False,False,0.005881259072694188,0.06346599764840707,0.1256508494301438,0.00816666666666665,0.6658125000000001
1488,628,1182,0.007,0.6625000000000001,0.0,0.6691250000000001,1,1,topological,topological,False,False,False,0.013259795324736088,0.06346599764840707,0.1256508494301438,0.0035,0.6658125000000001
1489,628,1233,0.007,0.6625000000000001,0.0093333333333333,0.6492500000000001,1,1,topological,topological,False,False,False,0.009240912925974256,0.05285229222650691,0.11083831958282392,0.00816666666666665,0.6558750000000001
1490,631,709,0.2426666666666667,0.192125,0.2543333333333333,0.19875,0,0,trivial,trivial,False,False,False,0.021407664505998254,0.44178958216629177,0.43762103588074386,0.2485,0.1954375
1491,631,743,0.2426666666666667,0.192125,0.252,0.178875,0,0,trivial,trivial,False,False,False,0.018713799154132453,0.442693278851427,0.43762103588074386,0.24733333333333335,0.1855
1492,631,944,0.2426666666666667,0.192125,0.2356666666666667,0.152375,0,0,trivial,trivial,False,False,False,0.02772273877792295,0.442693278851427,0.43762103588074386,0.2391666666666667,0.17225000000000001
1493,631,966,0.2426666666666667,0.192125,0.259,0.218625,0,0,trivial,trivial,False,False,False,0.03370479651398401,0.43084439362169136,0.4306860761581274,0.25083333333333335,0.205375
1494,632,738,0.4153333333333334,0.212,0.4176666666666667,0.192125,0,0,trivial,trivial,False,False,False,0.013041085489620472,0.3773541514622005,0.3747276562462846,0.41650000000000004,0.20206249999999998
1495,632,1678,0.4153333333333334,0.212,0.4106666666666667,0.218625,0,0,trivial,trivial,False,False,False,0.009356899577066332,0.37724993412518404,0.3747276562462846,0.41300000000000003,0.21531250000000002
1496,632,1696,0.4153333333333334,0.212,0.406,0.205375,0,0,trivial,trivial,False,False,False,0.01730320823881865,0.3773541514622005,0.3747276562462846,0.41066666666666674,0.2086875
1497,632,1752,0.4153333333333334,0.212,0.42,0.19875,0,0,trivial,trivial,False,False,False,0.011762518145388385,0.3773541514622005,0.3747276562462846,0.4176666666666667,0.205375
1498,632,1939,0.4153333333333334,0.212,0.42,0.218625,0,0,trivial,trivial,False,False,False,0.009356899577066133,0.367311900927508,0.36604549133946007,0.4176666666666667,0.21531250000000002
1499,632,1999,0.4153333333333334,0.212,0.4153333333333334,0.22525,0,0,trivial,trivial,False,False,False,0.008230452674897124,0.36740829581198126,0.36691391439414683,0.4153333333333334,0.218625
1500,633,2919,0.2496666666666666,0.6492500000000001,0.252,0.6492500000000001,1,1,topological,topological,False,False,False,0.004201680672269059,0.03405873579219558,0.04534341876836148,0.2508333333333333,0.6492500000000001
1501,633,3105,0.2496666666666666,0.6492500000000001,0.2473333333333333,0.6492500000000001,1,1,topological,topological,False,False,False,0.004201680672268837,0.03362300580477588,0.044866894995764545,0.24849999999999994,0.6492500000000001
1502,633,4766,0.2496666666666666,0.6492500000000001,0.2473333333333333,0.6426250000000001,1,1,topological,topological,False,False,False,0.005881259072694183,0.022848431512368678,0.030174723614139393,0.24849999999999994,0.6459375
1503,633,6615,0.2496666666666666,0.6492500000000001,0.2496666666666666,0.6558750000000001,1,1,topological,topological,False,False,False,0.004115226337448541,0.03405873579219558,0.04534341876836148,0.2496666666666666,0.6525625000000002
1504,633,6796,0.2496666666666666,0.6492500000000001,0.252,0.6426250000000001,1,1,topological,topological,False,False,False,0.005881259072694342,0.023686160995337168,0.031165331500689203,0.2508333333333333,0.6459375
1505,635,1325,0.4293333333333333,0.17225,0.42,0.178875,0,0,trivial,trivial,False,False,False,0.017303208238818545,0.38914906852006476,0.3803936878816945,0.42466666666666664,0.1755625
1506,635,1390,0.4293333333333333,0.17225,0.4223333333333334,0.159,0,0,trivial,trivial,False,False,False,0.01505415010816552,0.38914906852006476,0.3803936878816945,0.42583333333333334,0.165625
1507,635,1517,0.4293333333333333,0.17225,0.4316666666666667,0.152375,0,0,trivial,trivial,False,False,False,0.013041085489620529,0.38914906852006476,0.3803936878816945,0.4305,0.1623125
1508,635,1581,0.4293333333333333,0.17225,0.4316666666666667,0.19875,0,0,trivial,trivial,False,False,False,0.016988688160261337,0.36803468920366017,0.364352220550191,0.4305,0.1855
1509,635,1753,0.4293333333333333,0.17225,0.4363333333333333,0.159,0,0,trivial,trivial,False,False,False,0.015054150108165612,0.38902035981642197,0.3783797708200928,0.4328333333333333,0.165625
1510,635,1946,0.4293333333333333,0.17225,0.42,0.165625,0,0,trivial,trivial,False,False,False,0.017303208238818542,0.38914906852006476,0.3803936878816945,0.42466666666666664,0.1689375
1511,635,1958,0.4293333333333333,0.17225,0.4223333333333334,0.192125,0,0,trivial,trivial,False,False,False,0.017643777218082628,0.3838258345956439,0.37818620802891056,0.42583333333333334,0.1821875
1512,635,3065,0.4293333333333333,0.17225,0.434,0.178875,0,0,trivial,trivial,False,False,False,0.009356899577066332,0.3789693332925737,0.3719006876568421,0.43166666666666664,0.1755625
1513,636,2814,0.4946666666666667,0.106,0.4946666666666667,0.099375,0,0,trivial,trivial,False,False,False,0.004115226337448555,0.31681578591046133,0.31452931971975073,0.4946666666666667,0.1026875
1514,636,4201,0.4946666666666667,0.106,0.4923333333333334,0.099375,0,0,trivial,trivial,False,False,False,0.005881259072694232,0.31681578591046133,0.31452931971975073,0.49350000000000005,0.1026875
1515,636,5353,0.4946666666666667,0.106,0.4923333333333334,0.106,0,0,trivial,trivial,False,False,False,0.004201680672268893,0.31681578591046133,0.31452931971975073,0.49350000000000005,0.106
1516,636,6008,0.4946666666666667,0.106,0.4946666666666667,0.112625,0,0,trivial,trivial,False,False,False,0.004115226337448562,0.31317048911784007,0.31244612658586274,0.4946666666666667,0.1093125
1517,636,6175,0.4946666666666667,0.106,0.497,0.106,0,0,trivial,trivial,False,False,False,0.004201680672268782,0.3110971380904696,0.31053217822629003,0.49583333333333335,0.106
1518,638,5465,0.3616666666666667,0.477,0.3593333333333333,0.483625,0,0,trivial,trivial,False,False,False,0.005881259072694341,0.1559778283824299,0.17166849105586376,0.3605,0.48031250000000003
1519,638,5669,0.3616666666666667,0.477,0.3593333333333333,0.470375,0,0,trivial,trivial,False,False,False,0.005881259072694302,0.16255955901306807,0.17841885347538317,0.3605,0.4736875
1520,638,6493,0.3616666666666667,0.477,0.364,0.483625,0,0,trivial,trivial,False,False,False,0.005881259072694262,0.15172026867106578,0.167531074687617,0.36283333333333334,0.48031250000000003
1521,638,7198,0.3616666666666667,0.477,0.3593333333333333,0.46375,0,0,trivial,trivial,False,False,False,0.009240912925974329,0.16255955901306807,0.17841885347538317,0.3605,0.470375
1522,638,7228,0.3616666666666667,0.477,0.3686666666666667,0.46375,0,0,trivial,trivial,False,False,False,0.01505415010816569,0.16255955901306807,0.17841885347538317,0.3651666666666667,0.470375
1523,638,7231,0.3616666666666667,0.477,0.3686666666666667,0.477,0,0,trivial,trivial,False,False,False,0.012605042016806789,0.15603797029300917,0.17210322120258392,0.3651666666666667,0.477
1524,639,860,0.0746666666666666,0.8546250000000001,0.0723333333333333,0.8480000000000001,1,1,topological,topological,False,False,False,0.005881259072694183,0.09865820526612074,0.3278199726180039,0.07349999999999995,0.8513125000000001
1525,639,1158,0.0746666666666666,0.8546250000000001,0.0816666666666666,0.8413750000000001,1,1,topological,topological,False,False,False,0.015054150108165682,0.09589654626353468,0.321894928195046,0.0781666666666666,0.8480000000000001
1526,639,1519,0.0746666666666666,0.8546250000000001,0.0793333333333333,0.8546250000000001,1,1,topological,topological,False,False,False,0.008403361344537869,0.09528826872453222,0.3358088935150486,0.07699999999999996,0.8546250000000001
1527,639,1707,0.0746666666666666,0.8546250000000001,0.0793333333333333,0.8678750000000001,1,1,topological,topological,False,False,False,0.011762518145388505,0.09287706692528801,0.3358088935150486,0.07699999999999996,0.8612500000000001
1528,641,1480,0.4736666666666667,0.424,0.476,0.430625,0,0,trivial,trivial,False,False,False,0.005881259072694223,0.008333475205642215,0.0871977121332067,0.47483333333333333,0.4273125
1529,641,1798,0.4736666666666667,0.424,0.476,0.417375,0,0,trivial,trivial,False,False,False,0.005881259072694242,0.03283476713564097,0.10006006297712565,0.47483333333333333,0.4206875
1530,641,2007,0.4736666666666667,0.424,0.476,0.424,0,0,trivial,trivial,False,False,False,0.004201680672268893,0.022786800012389644,0.09586023181664995,0.47483333333333333,0.424
1531,641,2216,0.4736666666666667,0.424,0.4713333333333334,0.430625,0,0,trivial,trivial,False,False,False,0.005881259072694143,0.02943992786313505,0.09558658857084039,0.47250000000000003,0.4273125
1532,641,4751,0.4736666666666667,0.424,0.4713333333333334,0.417375,0,0,trivial,trivial,False,False,False,0.005881259072694163,0.03283476713564097,0.10006006297712565,0.47250000000000003,0.4206875
1533,641,5065,0.4736666666666667,0.424,0.4736666666666667,0.43725,0,0,trivial,trivial,False,False,False,0.008230452674897137,0.004900056680035692,0.08262400072185538,0.4736666666666667,0.43062500000000004
1534,641,6108,0.4736666666666667,0.424,0.4736666666666667,0.41075,0,0,trivial,trivial,False,False,False,0.008230452674897137,0.03283476713564097,0.10006006297712565,0.4736666666666667,0.417375
1535,642,1063,0.4876666666666667,0.30475,0.49,0.30475,0,0,trivial,trivial,False,False,False,0.004201680672268893,0.157706151551237,0.201935349046935,0.48883333333333334,0.30475
1536,642,4231,0.4876666666666667,0.30475,0.4853333333333334,0.298125,0,0,trivial,trivial,False,False,False,0.005881259072694163,0.1647152374007952,0.2061007296745832,0.48650000000000004,0.3014375
1537,642,4779,0.4876666666666667,0.30475,0.4876666666666667,0.311375,0,0,trivial,trivial,False,False,False,0.004115226337448569,0.15668377419912533,0.20002409646602162,0.4876666666666667,0.3080625
1538,642,6500,0.4876666666666667,0.30475,0.4853333333333334,0.318,0,0,trivial,trivial,False,False,False,0.009240912925974253,0.15535545740885076,0.1979063395960094,0.48650000000000004,0.311375
1539,642,7110,0.4876666666666667,0.30475,0.4876666666666667,0.298125,0,0,trivial,trivial,False,False,False,0.004115226337448569,0.1647152374007952,0.2061007296745832,0.4876666666666667,0.3014375
1540,643,4274,0.0023333333333333,1.4840000000000002,0.0046666666666666,1.4707500000000002,1,1,topological,topological,False,False,False,0.009240912925974258,0.024176662435857275,0.33492463288283275,0.00349999999999995,1.4773750000000003
1541,643,4440,0.0023333333333333,1.4840000000000002,0.0023333333333333,1.477375,1,1,topological,topological,False,False,False,0.004115226337448652,0.024176662435857275,0.33492463288283275,0.0023333333333333,1.4806875000000002
1542,643,6100,0.0023333333333333,1.4840000000000002,0.0023333333333333,1.490625,1,1,topological,topological,False,False,False,0.00411522633744843,0.024176662435857275,0.3306082036640436,0.0023333333333333,1.4873125000000003
1543,643,6470,0.0023333333333333,1.4840000000000002,0.0,1.4840000000000002,1,1,topological,topological,False,False,False,0.0042016806722688475,0.022960569823381308,0.33492463288283275,0.00116666666666665,1.4840000000000002
1544,643,7084,0.0023333333333333,1.4840000000000002,0.0046666666666666,1.4972500000000002,1,1,topological,topological,False,False,False,0.009240912925974258,0.024176662435857275,0.3263551546204698,0.00349999999999995,1.490625
1545,644,1275,0.07,0.046375,0.0676666666666666,0.046375,0,0,trivial,trivial,False,False,False,0.004201680672269031,0.3912804506125001,0.36348019957210015,0.0688333333333333,0.046375
1546,644,2526,0.07,0.046375,0.0676666666666666,0.03975,0,0,trivial,trivial,False,False,False,0.005881259072694332,0.39227993082090407,0.36389318697819245,0.0688333333333333,0.043062500000000004
1547,644,2739,0.07,0.046375,0.0723333333333333,0.046375,0,0,trivial,trivial,False,False,False,0.004201680672268865,0.39227993082090407,0.3642898791784855,0.07116666666666666,0.046375
1548,644,3107,0.07,0.046375,0.07,0.059625,0,0,trivial,trivial,False,False,False,0.008230452674897117,0.3883419332247899,0.3631940742059596,0.07,0.053
1549,644,3650,0.07,0.046375,0.07,0.033125,0,0,trivial,trivial,False,False,False,0.008230452674897115,0.39227993082090407,0.3642898791784855,0.07,0.03975
1550,644,3896,0.07,0.046375,0.0723333333333333,0.03975,0,0,trivial,trivial,False,False,False,0.005881259072694213,0.39227993082090407,0.3642898791784855,0.07116666666666666,0.043062500000000004
