point_id,coarse_gap,coarse_k,local_gap,local_k,local_gap_error,status
1970,0.009873308363123645,-0.026851219261451193,0.009872034493513612,-0.027525623979599345,1.2738696100328406e-06,ok
1974,0.5275469066044771,-1.841993641335554,0.5275467800240526,-1.8416867087623574,1.2658042447544204e-07,ok
1978,0.00885467645152737,-0.15880578248915433,0.008854550244883743,-0.15908568468774353,1.2620664362715528e-07,ok
2001,0.4533257228112983,0.41964619817182336,0.45332546741177054,0.41922774303815746,2.553995277487786e-07,ok
2012,0.00023103441976702282,1.8312531536309735,1.306509354194667e-09,1.831760179209736,0.00023103311325766863,ok
2019,0.0027985936294137328,-0.01150766539776478,0.002797290144548615,-0.011024449255495838,1.3034848651179154e-06,ok
2029,0.007192853191532599,0.12044689782993831,0.0071922101115534515,0.11972815395687952,6.430799791472611e-07,ok
2043,0.021506321094987693,0.05907268237519266,0.021505491211122857,0.05981055715567596,8.298838648362894e-07,ok
2047,0.0001324178140091305,-1.9248488321994606,2.4169725476854876e-09,-1.9253245367457463,0.0001324153970365828,ok
2049,0.0004276030992082849,-1.7790850704944396,2.80592555209734e-09,-1.7796573746115933,0.00042760029328273283,ok
2066,0.00648348256398668,0.03605735157966304,0.006482691612313768,0.03674960698447727,7.90951672911995e-07,ok
2087,0.01574450281742045,0.0529352608297181,0.015744490737238513,0.053023843228522605,1.208018193810112e-08,ok
2096,0.006804091753995663,-0.020713797715976628,0.006803741807538597,-0.02039866781009181,3.4994645706568073e-07,ok
2125,0.002530517592374346,-0.13272174092088745,0.0025300282239311338,-0.13212520356098967,4.893684432123561e-07,ok
2132,0.00022313843820254557,1.7990316905172319,5.2563794391607e-09,1.7987077824986661,0.0002231331818231064,ok
2137,0.029377768920176836,-2.35446834038268,0.029371876108730547,-2.353773319175294,5.892811446289031e-06,ok
2153,0.5178219288112856,-1.841993641335554,0.5178217997942106,-1.8416866380181347,1.2901707502344095e-07,ok
2157,0.00022874944494362192,-0.24012661796669235,0.00022850794075670512,-0.24040706086234875,2.415041869167987e-07,ok
2170,0.4733845093566207,0.43192104126277253,0.47338448873763594,0.4320389553074562,2.0618984741815893e-08,ok
2171,1.1923477323470257e-06,-1.8051691120627065,4.795098727988897e-09,-1.8051710549664939,1.1875526336190368e-06,ok
2185,0.00024288905452660072,-1.9493985183813587,1.4528903248396114e-09,-1.9490740892105078,0.00024288760163627588,ok
2187,0.3452107769828331,-0.382821668898976,0.3452103983991866,-0.38331716859432907,3.785836464875736e-07,ok
2189,8.217008261520809e-05,-0.08208801317072228,1.091757814163581e-10,-0.08245864862281937,8.216997343942667e-05,ok
2190,0.002518114796966702,-1.904902212176668,0.0025176291295930593,-1.9051067909267219,4.856673736426155e-07,ok
2212,0.46247885633528807,0.4334553966491411,0.4624788179572551,0.43329679597530735,3.837803297379594e-08,ok
2214,0.39461134923492885,-0.43192104126277253,0.39461089878176436,-0.432424494006177,4.5045316449110473e-07,ok
2218,0.24609103464108173,-0.36287504887618366,0.2460907364935696,-0.3632825957906438,2.981475121233146e-07,ok
2251,0.16422516243893132,-0.41044006585361154,0.16422514055996593,-0.4103585517504218,2.1878965389410254e-08,ok
2262,6.016257229595701e-05,0.2155769317847941,2.7850303470365034e-10,0.21582058426665363,6.0162293792922307e-05,ok
2276,0.25631465632548167,-0.40123393353539966,0.25631389962831985,-0.40182325558971366,7.5669716181892e-07,ok
2300,0.0005421887760807424,-0.005370243852290214,0.0005421137813477131,-0.0052658613200184945,7.49947330293179e-08,ok
2308,6.526801250027687e-05,-1.918711410653986,3.650759285247928e-09,-1.9189629246982256,6.526436174099162e-05,ok
2322,8.453683526221892e-05,0.29536341187596343,2.162939696655541e-10,0.2955646561196392,8.453661896824926e-05,ok
2327,9.740065456938116e-05,-1.8742151044492954,5.226936805995952e-09,-1.8744518699713366,9.739542763257516e-05,ok
2329,5.779160267247607e-05,0.25086710567127285,4.0476953342605783e-10,0.25070347632687007,5.779119790294264e-05,ok
2338,0.41894668993243805,-0.39202780121718783,0.41894627675205953,-0.39147818297021164,4.131803785223376e-07,ok
2356,8.406860155679316e-05,-0.16647755942099757,2.424353364760072e-10,-0.16619019521733236,8.406835912145668e-05,ok
2386,0.3912747886263505,-0.4303866858764039,0.39127466571354474,-0.4301232433406259,1.2291280576670616e-07,ok
2393,0.00017935509249755589,-1.8174439551536556,7.730796392150694e-09,-1.8177073252442801,0.00017934736170116373,ok
2396,0.3971391081753411,-0.3935621566035565,0.397138959331421,-0.3932411474687618,1.488439200780789e-07,ok
2397,1.69509096947692e-05,0.24166097335306097,1.5329615309187012e-10,0.24159135294274847,1.6950756398616107e-05,ok
2400,0.2777232922705731,-0.24166097335306097,0.2777232535082105,-0.2414534577259868,3.876236259747756e-08,ok
2410,0.013597978553792267,-0.0529352608297181,0.01359796496109507,-0.05303126837316219,1.3592697196973536e-08,ok
2414,0.026346516183200858,-0.07595059162524771,0.02634642367057011,-0.07568310613443519,9.251263074702698e-08,ok
2421,0.06477526746188478,1.9693451384041512,0.06477356966816025,1.9699175592942781,1.6977937245254981e-06,ok
2427,0.0062829807512455975,-0.05140090544334945,0.006282366047808189,-0.05067452203982725,6.147034374084925e-07,ok
2440,0.4493760338705756,0.43192104126277253,0.4493759517891365,0.4321502788091047,8.208143914556487e-08,ok
2441,0.002557556638126001,-0.06827881469340451,0.002557226641062264,-0.06764474239982432,3.2999706373699686e-07,ok
2442,0.009695185808380078,-0.043729128511506246,0.009694454453305731,-0.04441088009212324,7.313550743470038e-07,ok
2448,0.4799226474413682,0.42271490894456065,0.4799224999519991,0.42239065477471627,1.474893691066903e-07,ok
2465,9.23671452366127e-06,-1.7898255581990201,3.1583632982722175e-09,-1.7898123025838404,9.233556160362997e-06,ok
2469,0.4893085805913267,-0.42885233049003524,0.4893084934793351,-0.4291002092142002,8.711199162014793e-08,ok
2470,4.068633743651798e-05,1.9478641629949902,1.0440338717090034e-08,1.9479167420425263,4.067589709780089e-05,ok
2471,5.511519944683994e-05,0.2385922625803237,5.385342332898733e-10,0.23877234565454186,5.511466091260665e-05,ok
2503,0.00020347121607102497,-0.40737135508087424,3.4153827907342307e-10,-0.4070579132445271,0.0002034708745327459,ok
2506,0.021699455502594226,0.06214139314792994,0.021699319158238566,0.06183573051461133,1.3634435565984537e-07,ok
2513,0.3218311145490725,-0.37361553658076413,0.32183095878502177,-0.3732984322044808,1.557640507132696e-07,ok
2523,0.03444387566000657,-2.1043684124045914,0.03444078528785872,-2.104946661664215,3.090372147851461e-06,ok
2531,0.0001667564499036372,-1.7959629797444947,7.419318159866801e-09,-1.795712580757405,0.00016674903058547732,ok
2549,0.037991987745806144,-2.1550021401547568,0.037991760917207656,-2.1551685028415624,2.2682859848743853e-07,ok
2550,7.195819340766591e-06,-1.9708794937905199,1.0672695635752747e-08,-1.9708874812739894,7.185146645130838e-06,ok
2616,0.47520917880218166,-0.4334553966491411,0.4752091258378131,-0.4332665246306875,5.296436855761755e-08,ok
2621,0.43260794603802233,0.4242492643309293,0.43260706981207064,0.4234988834745135,8.762259516847948e-07,ok
2645,0.00015208108686681304,0.1158438316708324,4.764804268030044e-13,0.11630413039684839,0.00015208108639033261,ok
2647,0.026861178227816432,0.07288188085251043,0.026860919775823413,0.0724450320118839,2.5845199301891e-07,ok
2658,0.3028016662847983,0.42578361971729795,0.3028005762363548,0.4250782843563985,1.0900484435083513e-06,ok
2660,0.00014270234449057921,1.9923604691996808,3.5419698243361452e-09,1.9924746291928859,0.00014269880252075487,ok
2671,0.00015188828271706412,-1.9693451384041512,1.4739878724983635e-08,-1.9692193681016574,0.00015187354283833913,ok
2681,0.4987776065377637,-0.41964619817182336,0.49877749564026297,-0.4199341927174216,1.108975007380053e-07,ok
2684,0.00012697588574835412,-1.940192386063147,8.330009141017247e-09,-1.9399538621833061,0.0001269675557392131,ok
2687,3.121094411396814e-05,0.10203463319351462,2.8605669021744105e-10,0.1021077709251168,3.121065805727792e-05,ok
2689,0.30724138753338565,0.3690124704216582,0.3072409267076327,0.3684700376591108,4.6082575294592587e-07,ok
2694,0.018153880543528903,2.210238934064028,0.018152310717933023,2.209924936533275,1.5698255958797314e-06,ok
2710,0.01698039068307643,0.05753832698882402,0.016980249800967538,0.057849463959149805,1.408821088920431e-07,ok
2713,0.00016085890464496172,-1.9969635353587867,1.599201552649743e-08,-1.9970890160631571,0.00016084291262943523,ok
2715,1.67635678021552e-05,-0.3122413211260185,1.189743000023624e-09,-0.31227711057790497,1.6762378059155176e-05,ok
2717,0.00016331175997070496,-1.9969635353587867,2.6296361893862155e-08,-1.99708894150499,0.0001632854636088111,ok
2723,0.004675376203558074,0.15880578248915433,0.004675226746364493,0.1585055764162444,1.4945719358124e-07,ok
2736,0.4927274205124512,0.43192104126277253,0.4927274197875095,0.43194360362107664,7.249417177668249e-10,ok
2749,3.5651757304360106e-05,0.2968977672623321,8.807583384749211e-11,0.2968206938725637,3.5651669228526255e-05,ok
2755,0.00014132994455132937,1.8665433275174521,6.2988728605630136e-09,1.8662055589990212,0.0001413236456784688,ok
2756,0.44333813281986284,-0.4181118427854547,0.4433376386925547,-0.41753348865564943,4.941273081260356e-07,ok
2763,3.5093008199948937e-06,-1.8051691120627065,1.1223610181667204e-08,-1.8051634145157205,3.4980772098132264e-06,ok
2769,0.00012665142857712282,-0.2968977672623321,7.248798703908372e-10,-0.2966790610022656,0.00012665070369725242,ok
