kBT,JA,phase,phase_label,predicted_phase_before_exact,distance_to_normal_sc_boundary,distance_to_uniform_fflo_boundary,distance_to_old_curve_1,distance_to_old_curve_2,Delta_opt,q_opt,eta,Ic_plus,Ic_minus,eta_denominator_diagnostic,abs_Ic_plus,abs_Ic_minus,min_abs_Ic,F_SC,F_normal,DeltaF,free_energy_gap_to_normal,positive_delta_gap,delta_status,delta_boundary_ambiguous,delta_unresolved,delta_unresolved_requiring_rerun,delta_boundary_band_normal,needs_rerun_exact,q_min,q_max,q_edge_hit,q_expanded,q_unresolved,trusted_exact,training_eligible_exact,source_iteration,selection_source,A0_main,A0_main_raw,A0_for_pool,Aselect,B_delta_raw,U_NS,B_delta_gated,response_reliability,eta_positive_strong,n_q,coord_key,audit_roles
0.028,1.3382500000000002,FFLO,2,2.0,0.0131084386540869,0.6239702649979105,0.3482311320754718,0.3528884065381202,0.0646616541353383,-1.0405811623246493,-0.0217098658357403,0.0027926416827929,-0.002916588299739,0.005709229982532,0.0027926416827929,0.002916588299739,0.0027926416827929,,,-0.0001513480031705,-0.0001513480031705,,0,0,0,False,0,0,-1.375,0.5,0,1,0,1,1,11,acquisition_stochastic,0.6991210952978558,0.6991210952978558,0.6991210952978558,0.1465411418783697,0.4939200222394248,0.7282621378452755,0.3597032513206695,clean,False,,"0.02800000,1.33825000",phase_qwindow_boundary_sensitive
0.0303333333333333,1.3382500000000002,FFLO,2,0.0,0.0131280817634941,0.6239749949952647,0.3482311320754718,0.3522377011393503,0.0646616541353383,-1.0405811623246493,-0.0219843188248232,0.0025018403170839,-0.0026143155181226,0.0051161558352066,0.0025018403170839,0.0026143155181226,0.0025018403170839,,,-0.0001368067709008,-0.0001368067709008,,0,0,0,False,0,0,-1.375,0.5,0,1,0,1,1,5,acquisition_stochastic,1.3253938828741514,1.3253938828741514,1.3253938828741514,0.2348609519656709,0.5248468720990629,0.9877823916973192,0.5184344985968693,clean,False,,"0.03033333,1.33825000",phase_qwindow_boundary_sensitive
0.0326666666666666,1.3382500000000002,FFLO,2,2.0,0.0124493140243901,0.6239702649979105,0.3482311320754718,0.3516351674123013,0.0646616541353383,-1.0405811623246493,-0.021288134165382,0.0022081026368734,-0.0023041602955687,0.0045122629324422,0.0022081026368734,0.0023041602955687,0.0022081026368734,,,-0.0001213563711057,-0.0001213563711057,,0,0,0,False,0,0,-1.375,0.5,0,1,0,1,1,8,acquisition_stochastic,1.531573356772881,1.531573356772881,1.531573356772881,0.1828128264146703,0.5095304922940176,0.9999616705876428,0.5095109622896699,clean,False,,"0.03266667,1.33825000",phase_qwindow_boundary_sensitive
0.035,1.3382500000000002,FFLO,2,0.0,0.0125035519035712,0.623993358174594,0.3482311320754718,0.3510810533771969,0.0646616541353383,-1.0405811623246493,-0.0212669731530678,0.0019309011014934,-0.0020148145298957,0.0039457156313891,0.0019309011014934,0.0020148145298957,0.0019309011014934,,,-0.0001053509318451,-0.0001053509318451,,0,0,0,False,0,0,-1.375,0.5,0,1,0,1,1,7,acquisition_stochastic,1.5307224173889549,1.5307224173889549,1.5307224173889549,0.1582778304164842,0.5327843365121938,0.9997175100634392,0.5326338302987719,clean,False,,"0.03500000,1.33825000",phase_qwindow_boundary_sensitive
0.0373333333333333,1.3382500000000002,FFLO,2,2.0,0.0102105571283828,0.6239703582070283,0.3482311320754718,0.3505755886282294,0.0631578947368421,-1.036823647294589,-0.020792969390681,0.0016570083535574,-0.0017273798335378,0.0033843881870952,0.0016570083535574,0.0017273798335378,0.0016570083535574,,,-8.935077700478189e-05,-8.935077700478189e-05,,0,0,0,False,0,0,-1.375,0.5,0,1,0,1,1,16,acquisition_stochastic,1.4955525657379716,1.4955525657379716,1.4955525657379716,0.0143802842674474,0.5565732949416368,0.9918991044391908,0.5520645528073791,clean,False,,"0.03733333,1.33825000",phase_qwindow_boundary_sensitive
0.0396666666666666,1.3382500000000002,FFLO,2,0.0,0.0093217147435897,0.6239748099695713,0.3482311320754718,0.3501189838695397,0.0616541353383458,-1.036823647294589,-0.0193972737910963,0.0014006669403522,-0.0014560800437549,0.0028567469841071,0.0014006669403522,0.0014560800437549,0.0014006669403522,,,-7.36281166180408e-05,-7.36281166180408e-05,,0,0,0,False,0,0,-1.375,0.5,0,1,0,1,1,13,acquisition_stochastic,1.5739428549455337,1.5739428549455337,1.5739428549455337,0.3197660015953785,0.5317384693078961,0.9998655529610776,0.5316669786452166,clean,False,,"0.03966667,1.33825000",phase_qwindow_boundary_sensitive
0.0443333333333333,1.3382500000000002,FFLO,2,0.0,0.0101729310127723,0.6239702649979105,0.3482311320754718,0.3493531001438584,0.0556390977443609,-1.036823647294589,-0.0187102364419893,0.0009132323730157,-0.000948057547516,0.0018612899205317,0.0009132323730157,0.000948057547516,0.0009132323730157,,,-4.456390694906887e-05,-4.456390694906887e-05,,0,0,0,False,0,0,-1.375,0.5,0,1,0,1,1,2,acquisition_stochastic,0.8016560302864594,0.8016560302864594,0.8016560302864594,0.0455474313781951,0.7109371735450928,0.6821000296915695,0.4849302671839482,clean,False,,"0.04433333,1.33825000",clean_high_JA_boundary_control;phase_qwindow_boundary_sensitive
0.0466666666666666,1.3382500000000002,FFLO,2,0.0,0.007455880320009,0.6239749949952647,0.3482311320754718,0.3490441444439384,0.0526315789473684,-1.036823647294589,-0.0150681364171581,0.0006966297555263,-0.0007179447572571,0.0014145745127834,0.0006966297555263,0.0007179447572571,0.0006966297555263,,,-3.189095584987811e-05,-3.189095584987811e-05,,0,0,0,False,0,0,-1.375,0.5,0,1,0,1,1,9,acquisition_stochastic,0.6193098960838119,0.6193098960838119,0.6193098960838119,0.0089846331704071,0.5989893701871436,0.5630465439549983,0.3372588947496523,clean,False,,"0.04666667,1.33825000",phase_qwindow_boundary_sensitive
0.049,1.3382500000000002,FFLO,2,0.0,0.0061829637096773,0.6239702649979105,0.3482311320754718,0.3487846945943864,0.0481203007518796,-1.036823647294589,-0.0171757498413037,0.0004947167020795,-0.0005120079529127,0.0010067246549923,0.0004947167020795,0.0005120079529127,0.0004947167020795,,,-2.088619911044809e-05,-2.088619911044809e-05,,0,0,0,False,0,0,-1.375,0.5,0,1,0,1,1,6,acquisition_stochastic,0.46551050752427,0.46551050752427,0.46551050752427,0.2698509148259718,0.6032978557051349,0.3642284842440259,0.2197382635311523,clean,False,,"0.04900000,1.33825000",phase_qwindow_boundary_sensitive
0.0536666666666666,1.3382500000000002,FFLO,2,0.0,0.0087636054937451,0.6239702649979105,0.3482926824694389,0.3484147337231347,0.0345864661654135,-1.036823647294589,-0.0122478932915763,0.0001665685709316,-0.0001706993929641,0.0003372679638957,0.0001665685709316,0.0001706993929641,0.0001665685709316,,,-5.181025286127294e-06,-5.181025286127294e-06,,0,0,0,False,0,0,-1.375,0.5,0,1,0,1,1,11,acquisition_stochastic,0.5952786627818528,0.5952786627818528,0.5952786627818528,0.022361611366075,0.5792143715044582,0.4305578581736372,0.2493852992183489,clean,False,,"0.05366667,1.33825000",phase_qwindow_boundary_sensitive
0.014,1.331625,FFLO,2,2.0,0.0123847877782095,0.6202087521692686,0.3451061320754717,0.3547473627466239,0.0571428571428571,-1.029308617234469,-0.0177236218849855,0.0045840669769964,-0.0047494914371706,0.009333558414167,0.0045840669769964,0.0047494914371706,0.0045840669769964,,,-0.0001974514924265,-0.0001974514924265,,0,0,0,False,0,0,-1.375,0.5,0,1,0,1,1,18,acquisition_stochastic,0.3759425225144041,0.3759425225144041,0.3759425225144041,0.0125219652846259,0.4195461871739015,0.2400405135082552,0.1007080822096538,clean,False,,"0.01400000,1.33162500",phase_qwindow_boundary_sensitive
0.021,1.331625,FFLO,2,,0.0124494974561265,0.6207812118081764,0.3451061320754717,0.3520630198517211,0.0631578947368421,-1.029308617234469,-0.0206971872646644,0.0037610535808922,-0.0039200304147455,0.0076810839956377,0.0037610535808922,0.0039200304147455,0.0037610535808922,,,-0.0001910792650523,-0.0001910792650523,,0,0,0,False,0,0,-1.375,0.5,0,1,0,1,1,0,random_seed,,,,,,,,clean,False,,"0.02100000,1.33162500",phase_qwindow_boundary_sensitive
0.0233333333333333,1.331625,FFLO,2,2.0,0.0131067891000976,0.6208452726235922,0.3451061320754717,0.351262542716082,0.0646616541353383,-1.029308617234469,-0.0208263545491693,0.0034733661724881,-0.0036211184240389,0.0070944845965271,0.0034733661724881,0.0036211184240389,0.0034733661724881,,,-0.0001823660238979,-0.0001823660238979,,0,0,0,False,0,0,-1.375,0.5,0,1,0,1,1,10,acquisition_stochastic,0.6359249615105693,0.6359249615105693,0.6359249615105693,0.0474492469456768,0.4685955159731797,0.4003891023067948,0.1876205379854907,clean,False,,"0.02333333,1.33162500",phase_qwindow_boundary_sensitive
0.0256666666666666,1.331625,FFLO,2,2.0,0.014943496121758,0.62085002642896,0.3451061320754717,0.3505097717694095,0.0646616541353383,-1.0255511022044088,-0.0211268153916972,0.0031745236804602,-0.0033115538429128,0.0064860775233731,0.0031745236804602,0.0033115538429128,0.0031745236804602,,,-0.0001712115352614,-0.0001712115352614,,0,0,0,False,0,0,-1.375,0.5,0,1,0,1,1,13,acquisition_stochastic,0.4831538165173601,0.4831538165173601,0.4831538165173601,0.006898662632188,0.4811147204371068,0.3425652679232711,0.1648131931083671,clean,False,,"0.02566667,1.33162500",phase_qwindow_boundary_sensitive
0.028,1.331625,FFLO,2,2.0,0.0161062889628956,0.6208452726235922,0.3451061320754717,0.3498050149991305,0.0661654135338345,-1.0255511022044088,-0.0218749762528927,0.0028734244431136,-0.0030019480774785,0.0058753725205922,0.0028734244431136,0.0030019480774785,0.0028734244431136,,,-0.0001581807129109,-0.0001581807129109,,0,0,0,False,0,0,-1.375,0.5,0,1,0,1,1,12,acquisition_stochastic,0.66630464141315,0.66630464141315,0.66630464141315,0.0036536962789689,0.4904493461148079,0.6320758370420638,0.3100011809722501,clean,False,,"0.02800000,1.33162500",phase_qwindow_boundary_sensitive
0.035,1.331625,FFLO,2,2.0,0.0149788234635681,0.6208684820342445,0.3451061320754717,0.3479816476338522,0.0646616541353383,-1.0255511022044088,-0.0228148564683516,0.0020135487072709,-0.002107571472665,0.0041211201799359,0.0020135487072709,0.002107571472665,0.0020135487072709,,,-0.0001120108136387,-0.0001120108136387,,0,0,0,False,0,0,-1.375,0.5,0,1,0,1,1,19,acquisition_stochastic,0.8522119087889231,0.8522119087889231,0.8522119087889231,0.4363829694924219,0.5274749716348964,0.7781697802314014,0.410465082754692,clean,False,,"0.03500000,1.33162500",phase_qwindow_boundary_sensitive
0.0373333333333333,1.331625,FFLO,2,0.0,0.0131256169005272,0.6208453663018731,0.3451061320754717,0.347471674229077,0.0631578947368421,-1.0255511022044088,-0.0214055368902568,0.001740388831508,-0.0018165265141551,0.0035569153456631,0.001740388831508,0.0018165265141551,0.001740388831508,,,-9.568954492755744e-05,-9.568954492755744e-05,,0,0,0,False,0,0,-1.375,0.5,0,1,0,1,1,9,acquisition_stochastic,1.5869682626108466,1.5869682626108466,1.5869682626108466,0.5232793491046188,0.5663691269091449,0.9960285258197304,0.5641198065451234,clean,False,,"0.03733333,1.33162500",phase_qwindow_boundary_sensitive
0.042,1.331625,FFLO,2,0.0,0.0124408768883764,0.62085002642896,0.3451061320754717,0.3465997773533605,0.0601503759398496,-1.0255511022044088,-0.0201713393409598,0.001224031828541,-0.0012744291324145,0.0024984609609556,0.001224031828541,0.0012744291324145,0.001224031828541,,,-6.416528758390605e-05,-6.416528758390605e-05,,0,0,0,False,0,0,-1.375,0.5,0,1,0,1,1,4,acquisition_stochastic,0.8114379119820515,0.8114379119820515,0.8114379119820515,0.3491801111150024,0.6130641013402256,0.7938670780172894,0.4866914067682603,clean,False,,"0.04200000,1.33162500",phase_qwindow_boundary_sensitive
0.0443333333333333,1.331625,FFLO,2,0.0,0.0124933035208913,0.6208452726235922,0.3451061320754717,0.3462382267018664,0.0571428571428571,-1.0255511022044088,-0.0196954280859971,0.0009854644155355,-0.0010250626059011,0.0020105270214366,0.0009854644155355,0.0010250626059011,0.0009854644155355,,,-4.959080973665486e-05,-4.959080973665486e-05,,0,0,0,False,0,0,-1.375,0.5,0,1,0,1,1,15,acquisition_stochastic,1.2895605951690354,1.2895605951690354,1.2895605951690354,0.5502200401026456,0.5221235886113601,0.9790722241629076,0.5111967031896433,clean,False,,"0.04433333,1.33162500",phase_qwindow_boundary_sensitive
0.0466666666666666,1.331625,FFLO,2,0.0,0.0101980046838478,0.62085002642896,0.3451061320754717,0.3459264890408499,0.0541353383458646,-1.0255511022044088,-0.0192224871939101,0.0007611684491241,-0.0007910050850066,0.0015521735341308,0.0007611684491241,0.0007910050850066,0.0007611684491241,,,-3.630233234308555e-05,-3.630233234308555e-05,,0,0,0,False,0,0,-1.375,0.5,0,1,0,1,1,14,acquisition_stochastic,1.613285909307676,1.613285909307676,1.613285909307676,0.798607518190124,0.4889631145854357,0.9996058112202753,0.4887703708119669,clean,False,,"0.04666667,1.33162500",phase_qwindow_boundary_sensitive
0.0513333333333333,1.331625,FFLO,2,0.0,0.0101980046838477,0.62085002642896,0.3451143452978061,0.3454529705585816,0.0451127819548872,-1.0255511022044088,-0.0165908992366034,0.0003733447108962,-0.000385941959537,0.0007592866704333,0.0003733447108962,0.000385941959537,0.0003733447108962,,,-1.4794031976572695e-05,-1.4794031976572695e-05,,0,0,0,False,0,0,-1.375,0.5,0,1,0,1,1,12,acquisition_stochastic,0.8357395216887685,0.8357395216887685,0.8357395216887685,0.0674704718856593,0.5707150507395296,0.8422834307788812,0.4807038309340342,clean,False,,"0.05133333,1.33162500",phase_qwindow_boundary_sensitive
0.0536666666666666,1.331625,FFLO,2,0.0,0.0081874999999999,0.6208452726235922,0.3451682397198295,0.3452913953820615,0.037593984962406,-1.0255511022044088,-0.0109316565007166,0.0002148860942217,-0.0002196361420506,0.0004345222362723,0.0002148860942217,0.0002196361420506,0.0002148860942217,,,-7.217769385947648e-06,-7.217769385947648e-06,,0,0,0,False,0,0,-1.375,0.5,0,1,0,1,1,7,acquisition_stochastic,0.520604172874702,0.520604172874702,0.520604172874702,0.0663944296255755,0.5671434576960175,0.4413119127014485,0.2502871640919425,clean,False,,"0.05366667,1.33162500",phase_qwindow_boundary_sensitive
0.056,1.331625,FFLO,2,0.0,0.0040208333333332,0.62085002642896,0.3452724117482604,0.3451800440411586,0.0285714285714285,-1.0255511022044088,-0.0047588985500262,8.643459871375848e-05,-8.72611993955264e-05,0.0001736957981092,8.643459871375848e-05,8.72611993955264e-05,8.643459871375848e-05,,,-2.201774419896552e-06,-2.201774419896552e-06,,0,0,0,False,0,0,-1.375,0.5,0,1,0,1,1,13,acquisition_stochastic,0.674404916011124,0.674404916011124,0.674404916011124,0.3477112949230275,0.5566726195240821,0.5766264352606951,0.3209921482034047,clean,False,,"0.05600000,1.33162500",phase_qwindow_boundary_sensitive
0.0583333333333333,1.331625,normal,0,0.0,0.0001458333333333,0.6208452726235922,0.3454268158957221,0.3451189651494735,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.1755374451638543e-09,3,1,1,False,1,0,-1.0,0.5,0,0,0,0,1,11,acquisition_stochastic,0.5306331475492273,0.5306331475492273,0.5306331475492273,0.0012089831896378,0.5823929727882076,0.3718526018064078,0.2165643422050634,delta_ambiguous,False,,"0.05833333,1.33162500",near_zero_delta_refinement;phase_qwindow_boundary_sensitive
0.0606666666666666,1.331625,normal,0,0.0,0.0043125,0.62085002642896,0.3456313848415334,0.3451061320754717,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,5.343610443020452e-09,3,1,1,False,1,0,-1.0,0.5,0,0,0,0,1,19,acquisition_stochastic,0.4764541076990231,0.4764541076990231,0.4764541076990231,0.0072476786111332,0.5950003448247396,0.3528445434687601,0.20994262503344,delta_ambiguous,False,,"0.06066667,1.33162500",near_zero_delta_refinement;phase_qwindow_boundary_sensitive
0.063,1.331625,normal,0,0.0,0.0066187351096386,0.6208452726235922,0.3458860295781219,0.3451061320754717,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,9.390946242859854e-09,3,1,1,False,1,0,-1.0,0.5,0,0,0,0,1,16,acquisition_stochastic,0.4498932572242615,0.4498932572242615,0.4498932572242615,0.015527864691139,0.6122385920655671,0.3116873538970814,0.1908270267145912,delta_ambiguous,False,,"0.06300000,1.33162500",near_zero_delta_refinement;phase_qwindow_boundary_sensitive
0.0723333333333333,1.331625,normal,0,,0.0180836511458635,0.6208453663018731,0.3474028393074886,0.3439275529333045,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.4600079528980245e-08,2,0,0,False,0,0,-1.0,0.5,0,0,0,1,1,0,random_seed,,,,,,,,near_normal_unreliable,False,,"0.07233333,1.33162500",clean_high_JA_boundary_control;phase_qwindow_boundary_sensitive
0.0,1.3250000000000002,FFLO,2,2.0,0.0124353600593445,0.6166940087547697,0.3424470356809088,0.3583722736657453,0.0496240601503759,-1.0180360721442887,-0.2569043959985069,0.0004068233147643,-0.0006881187426873,0.0010949420574517,0.0004068233147643,0.0006881187426873,0.0004068233147643,,,-0.0001439636321007,-0.0001439636321007,,0,0,0,False,0,0,-1.375,0.5,0,1,0,1,1,12,acquisition_stochastic,0.4763403367857693,0.4763403367857693,0.4763403367857693,0.0039008030240946,0.301238938011845,0.0503275426551593,0.015160615502186,clean,False,,"0.00000000,1.32500000",phase_qwindow_boundary_sensitive
0.0046666666666666,1.3250000000000002,FFLO,2,2.0,0.0149211086012023,0.6167120257107447,0.3421137203379412,0.3559696850731619,0.0496240601503759,-1.0180360721442887,0.0018431731894261,0.0042999829626647,-0.004284160898845,0.0085841438615097,0.0042999829626647,0.004284160898845,0.004284160898845,,,-0.0001566946560005,-0.0001566946560005,,0,0,0,False,0,0,-1.375,0.5,0,1,0,1,1,12,acquisition_stochastic,0.4877780877618289,0.4877780877618289,0.4877780877618289,0.0368131835793223,0.3345728347116364,0.0743823575498575,0.0248863162179903,clean,False,,"0.00466667,1.32500000",phase_qwindow_boundary_sensitive
0.0163333333333333,1.3250000000000002,FFLO,2,2.0,0.0160796308989598,0.6172494771975872,0.3419811320754717,0.3507582942380698,0.0601503759398496,-1.0142785571142283,-0.0211007748192372,0.0043986290290498,-0.0045882593367829,0.0089868883658327,0.0043986290290498,0.0045882593367829,0.0043986290290498,,,-0.0002050337421408,-0.0002050337421408,,0,0,0,False,0,0,-1.375,0.5,0,1,0,1,1,17,acquisition_stochastic,0.4173077055321808,0.4173077055321808,0.4173077055321808,0.0045700889744324,0.5177039634287458,0.1359150836632437,0.0703637775022108,clean,False,,"0.01633333,1.32500000",phase_qwindow_boundary_sensitive
0.0186666666666666,1.3250000000000002,FFLO,2,2.0,0.0161396441466479,0.617441270613044,0.3419811320754717,0.3498555994987216,0.0616541353383458,-1.0142785571142283,-0.0201444919972612,0.0041313506640091,-0.0043012205268803,0.0084325711908894,0.0041313506640091,0.0043012205268803,0.0041313506640091,,,-0.0002030709867475,-0.0002030709867475,,0,0,0,False,0,0,-1.375,0.5,0,1,0,1,1,1,acquisition_stochastic,1.2663963254639294,1.2663963254639294,1.2663963254639294,0.6240693774326952,0.5429901648172071,0.9514972378875062,0.5166536420236543,clean,False,,"0.01866667,1.32500000",phase_qwindow_boundary_sensitive
0.021,1.3250000000000002,FFLO,2,2.0,0.015574460650775,0.6176611129365583,0.3419811320754717,0.3490003184047854,0.0631578947368421,-1.0142785571142283,-0.0203278941537537,0.0038445983683567,-0.0040041468299885,0.0078487451983453,0.0038445983683567,0.0040041468299885,0.0038445983683567,,,-0.0001976153043592,-0.0001976153043592,,0,0,0,False,0,0,-1.375,0.5,0,1,0,1,1,6,acquisition_stochastic,0.5041519583880757,0.5041519583880757,0.5041519583880757,0.0126388766261291,0.3960392401939082,0.3882640187424715,0.1537677869774017,clean,False,,"0.02100000,1.32500000",phase_qwindow_boundary_sensitive
0.0233333333333333,1.3250000000000002,FFLO,2,2.0,0.0161047122969296,0.6177202803264294,0.3419811320754717,0.3481928003490244,0.0646616541353383,-1.0142785571142283,-0.0226430159413881,0.0035474921943138,-0.0037118659566504,0.0072593581509643,0.0035474921943138,0.0037118659566504,0.0035474921943138,,,-0.0001891926371131,-0.0001891926371131,,0,0,0,False,0,0,-1.375,0.5,0,1,0,1,1,2,acquisition_stochastic,1.0217925657490623,1.0217925657490623,1.0217925657490623,0.2833834691694487,0.5758429595472069,0.8718363871273945,0.5020408454043832,clean,False,,"0.02333333,1.32500000",clean_high_JA_boundary_control;phase_qwindow_boundary_sensitive
0.028,1.3250000000000002,FFLO,2,2.0,0.0191448472013913,0.6177202803264294,0.3419811320754717,0.346722368499741,0.0661654135338345,-1.0142785571142283,-0.0224747004584305,0.0029639882831982,-0.0031002809169713,0.0060642692001695,0.0029639882831982,0.0031002809169713,0.0029639882831982,,,-0.0001652293414156,-0.0001652293414156,,0,0,0,False,0,0,-1.375,0.5,0,1,0,1,1,9,acquisition_stochastic,0.7876110311285918,0.7876110311285918,0.7876110311285918,0.0584188523670964,0.5018715938450186,0.6546723655396168,0.3285614635396561,clean,False,,"0.02800000,1.32500000",phase_qwindow_boundary_sensitive
0.0326666666666666,1.3250000000000002,FFLO,2,2.0,0.0186993140243901,0.6177202803264294,0.3419811320754717,0.345446760456852,0.0661654135338345,-1.0142785571142283,-0.0226313943139904,0.0023802049476306,-0.0024904343051208,0.0048706392527514,0.0023802049476306,0.0024904343051208,0.0023802049476306,,,-0.0001350624884843,-0.0001350624884843,,0,0,0,False,0,0,-1.375,0.5,0,1,0,1,1,6,acquisition_stochastic,0.9322345682945876,0.9322345682945876,0.9322345682945876,0.3230984279522472,0.4863550388883128,0.9167143466769598,0.445848641727547,clean,False,,"0.03266667,1.32500000",phase_qwindow_boundary_sensitive
0.035,1.3250000000000002,FFLO,2,2.0,0.017661334731559,0.6177436071470161,0.3419811320754717,0.3448827038131932,0.0661654135338345,-1.0142785571142283,-0.0220486395125174,0.0021024029547768,-0.0021972034259103,0.0042996063806872,0.0021024029547768,0.0021972034259103,0.0021024029547768,,,-0.0001187840152607,-0.0001187840152607,,0,0,0,False,0,0,-1.375,0.5,0,1,0,1,1,14,acquisition_stochastic,0.6749036398327186,0.6749036398327186,0.6749036398327186,0.0257766788735052,0.4492056180417172,0.5684592386917743,0.2553550836480625,clean,False,,"0.03500000,1.32500000",phase_qwindow_boundary_sensitive
0.0396666666666666,1.3250000000000002,FFLO,2,2.0,0.0155717147435897,0.6177248712829706,0.3419811320754717,0.343903294859028,0.0631578947368421,-1.0142785571142283,-0.0227993939624762,0.0015544271071052,-0.0016269608238914,0.0031813879309967,0.0015544271071052,0.0016269608238914,0.0015544271071052,,,-8.582297318748822e-05,-8.582297318748822e-05,,0,0,0,False,0,0,-1.375,0.5,0,1,0,1,1,12,acquisition_stochastic,0.8967193955779394,0.8967193955779394,0.8967193955779394,0.0002147813955608,0.5312730919550097,0.8878783560102042,0.471705879477472,clean,False,,"0.03966667,1.32500000",phase_qwindow_boundary_sensitive
0.042,1.3250000000000002,FFLO,2,2.0,0.0155658263192719,0.6177250581806929,0.3419811320754717,0.3434883665583557,0.0616541353383458,-1.0142785571142283,-0.020784048933786,0.0013011576768171,-0.0013563923261221,0.0026575500029393,0.0013011576768171,0.0013563923261221,0.0013011576768171,,,-6.991740070128039e-05,-6.991740070128039e-05,,0,0,0,False,0,0,-1.375,0.5,0,1,0,1,1,11,acquisition_stochastic,1.2939103241801346,1.2939103241801346,1.2939103241801346,0.350176135263404,0.530174960986668,0.9692095107265676,0.5138506145373656,clean,False,,"0.04200000,1.32500000",phase_qwindow_boundary_sensitive
0.0443333333333333,1.3250000000000002,FFLO,2,2.0,0.0149673989407177,0.6177202803264294,0.3419811320754717,0.3431235374164548,0.0586466165413533,-1.0142785571142283,-0.0210195404825441,0.0010603462548199,-0.0011058793210053,0.0021662255758253,0.0010603462548199,0.0011058793210053,0.0010603462548199,,,-5.483533939654173e-05,-5.483533939654173e-05,,0,0,0,False,0,0,-1.375,0.5,0,1,0,1,1,10,acquisition_stochastic,1.6739034754767272,1.6739034754767272,1.6739034754767272,0.0361486423613436,0.5450067338844231,0.9998956808690486,0.5449498792555816,clean,False,,"0.04433333,1.32500000",phase_qwindow_boundary_sensitive
0.0466666666666666,1.3250000000000002,FFLO,2,2.0,0.0131125778440879,0.6177250581806929,0.3419811320754717,0.3428089673851276,0.0556390977443609,-1.0142785571142283,-0.0185922931239565,0.0008342584024692,-0.000865867644278,0.0017001260467473,0.0008342584024692,0.000865867644278,0.0008342584024692,,,-4.0949493725239705e-05,-4.0949493725239705e-05,,0,0,0,False,0,0,-1.375,0.5,0,1,0,1,1,16,acquisition_stochastic,1.3292447691164118,1.3292447691164118,1.3292447691164118,0.1367781472252909,0.5732200839989893,0.9732934711574488,0.5579113652925406,clean,False,,"0.04666667,1.32500000",phase_qwindow_boundary_sensitive
0.049,1.3250000000000002,FFLO,2,0.0,0.0124329637096773,0.6177202803264294,0.3419811320754717,0.3425447949281318,0.0526315789473684,-1.0142785571142283,-0.0166834451467247,0.0006234570067032,-0.0006446127794222,0.0012680697861254,0.0006234570067032,0.0006446127794222,0.0006234570067032,,,-2.855332839613034e-05,-2.855332839613034e-05,,0,0,0,False,0,0,-1.375,0.5,0,1,0,1,1,8,acquisition_stochastic,0.7602057236429522,0.7602057236429522,0.7602057236429522,0.0207596031859542,0.5506752416385348,0.676302287853111,0.3724229257842057,clean,False,,"0.04900000,1.32500000",phase_qwindow_boundary_sensitive
0.0513333333333333,1.3250000000000002,FFLO,2,0.0,0.0127432750510916,0.6177250581806929,0.3419894203478546,0.3423311367189326,0.0466165413533834,-1.0142785571142283,-0.0156320120937477,0.0004315397978099,-0.000445245719622,0.000876785517432,0.0004315397978099,0.000445245719622,0.0004315397978099,,,-1.7991022930541334e-05,-1.7991022930541334e-05,,0,0,0,False,0,0,-1.375,0.5,0,1,0,1,1,17,acquisition_stochastic,1.7251545888353936,1.7251545888353936,1.7251545888353936,0.0096185805123855,0.5827012164615851,0.998580278233781,0.5818739428613724,clean,False,,"0.05133333,1.32500000",phase_qwindow_boundary_sensitive
0.0536666666666666,1.3250000000000002,FFLO,2,0.0,0.0087636054937451,0.6177202803264294,0.3420438071516775,0.3421680873845768,0.0406015037593984,-1.0142785571142283,-0.015555139335823,0.0002632119405317,-0.000271529924755,0.0005347418652868,0.0002632119405317,0.000271529924755,0.0002632119405317,,,-9.5743744747967e-06,-9.5743744747967e-06,,0,0,0,False,0,0,-1.375,0.5,0,1,0,1,1,18,acquisition_stochastic,1.403731168474411,1.403731168474411,1.403731168474411,0.0909034215874693,0.5417744367653441,0.9812631599921652,0.531623295823337,clean,False,,"0.05366667,1.32500000",clean_high_JA_boundary_control;phase_qwindow_boundary_sensitive
0.0,1.318375,FFLO,2,2.0,0.0155602995156417,0.6135690419048436,0.3393263264118625,0.3553914322010087,0.0511278195488721,-1.003006012024048,0.700545752631303,0.0025538579828679,-0.0004497165800819,0.0030035745629498,0.0025538579828679,0.0004497165800819,0.0004497165800819,,,-0.0001477213131011,-0.0001477213131011,,0,0,0,False,0,0,-1.375,0.5,0,1,0,1,1,16,acquisition_stochastic,0.4336461481199763,0.4336461481199763,0.4336461481199763,0.1362052355039183,0.3071531039791463,0.0320496611990869,0.0098441529187795,clean,True,,"0.00000000,1.31837500",phase_qwindow_boundary_sensitive
